docid,oldauthor,author,authordate,inferreddate,latestcomp,datetype,startdate,enddate,imprint,imprintdate,contents,genres,subjects,geographics,locnum,oclc,place,recordid,instances,allcopiesofwork,copiesin25yrs,enumcron,volnum,title,parttitle,earlyedition,shorttitle
mdp.39015014765625,"Dimitrova, Blaga","Dimitrova, Blaga",,1969,1969,s,1969,    ,London|Cassell|1969.,1969,,Fiction,,,,16971.0,enk,1229057,4,4,4,,,Journey to oneself; | $c: translated from the Bulgarian by Radost Pridham.,,True,Journey to oneself;
pst.000015150448,Chin pʻing mei,Chin pʻing mei,,1969,1969,s,1969,    ,New York|Paragon Book Gallery|1969.,1969,,NotFiction,,,,316948363.0,xx ,7498987,1,4,4,v.3,3.0,"The golden lotus : | A translation, from the Chinese original, of the novel Chin p'ing mei / | $c: by Clement Egerton.",,True,"The golden lotus : A translation, from the Chinese original, of the novel Chin p'ing mei"
mdp.39015033399810,"Wandera, Billy Ogana","Wandera, Billy Ogana",,1970,1970,s,1970,    ,Kampala|East African Literature Bureau|1970,1970,,Fiction,,,PZ4.W246HanPR6073.A48,600640.0,ug ,2964274,2,2,2,,,Hand of chance.,,True,Hand of chance
uc1.32106009833432,"Southern, Terry","Southern, Terry",,1970,1970,s,1970,    ,New York|The World Pub. Co.|1970,1970,,Fiction|UnknownGenre,Fiction|Motion picture industry|Motion picture producers and directors,"Hollywood (Los Angeles, Calif.)",,89546.0,nyu,7126841,1,4,3,,,Blue movie.,,True,Blue movie
mdp.39015032991245,"Brunner, John","Brunner, John",1934-1995.,1971,1971,s,1971,    ,"Garden City, N.Y.|Doubleday|1971.",1971,[1st ed.],Fiction,,,PZ4.B89WrPR6052.R8,216995.0,nyu,476729,1,3,3,,,The wrong end of time.,,True,The wrong end of time
uc1.$b795540,"Litvinov, Ivy","Litvinov, Ivy",,1971,1971,s,1971,    ,New York|Viking Press|1971,1971,Any day now -- She knew she was right -- Pru girl -- Call it love -- Apartheid -- Babushka -- Bright Shores: Portrait of a lady. Flight from Bright Shores -- The boy who laughed -- Holiday home -- Farewell to the dacha -- To be a Daniel -- Sowing asphodel.,Fiction,Manners and customs|Fiction,,PZ3.L738Sh3PR6023.I73,119140.0,nyu,537069,1,2,2,,,She knew she was right; | $c: stories by Ivy Litvinov.,,True,She knew she was right;
mdp.39015004314418,"Matthews, Jack","Matthews, Jack",,1971,1971,s,1971,    ,New York|Harcourt Brace Jovanovich|1971,1971,[1st ed.],Fiction,Warehouses|Fiction|Gifted persons|Employees,,,127848.0,nyu,630336,2,2,2,,,The tale of Asa Bean.,,True,The tale of Asa Bean
uc1.b4410384,"Simmen, Edward","Simmen, Edward",,1971,1971,s,1971,    ,New York|New American Library|1971,1971,,Bibliographies|Fiction,American fiction|Fiction|Mexican Americans|20th century,,PZ1.S597ChPS648.M43,157129.0,nyu,1026919,2,2,2,,,The Chicano: from caricature to self-portrait. -,,True,The Chicano: from caricature to self-portrait. -
uc1.$b805582,"Stern, Daniel","Stern, Daniel",1928-2007.,1971,1971,s,1971,    ,New York|McGraw-Hill|1971,1971,[1st ed.],Fiction,Jewish men|United States|Psychology|Fiction|Jews|Ethicists|Artists,,PZ4.S838RoPS3569.T3887,197735.0,nyu,9949670,1,2,2,,,The rose rabbi.,,True,The rose rabbi
mdp.39015012064955,"Bainbridge, Beryl","Bainbridge, Beryl",1932-2010.,1972,1972,s,1972,    ,London|Duckworth|1972,1972,,Fiction,,,PZ4.B162HarPR6052.A3195,632645.0,enk,356659,2,3,3,,,Harriet said ...,,True,Harriet said
mdp.39015030850252,"Astley, Thea","Astley, Thea",,1972,1972,s,1972,    ,Sydney|Angus and Robertson|1972.,1972,,Fiction,,,PZ4.A8415AcPR9619.A7,707681.0,at ,661868,1,2,2,,,The acolyte.,,True,The acolyte
mdp.39015008170840,"Oz, Amos","Oz, Amos",1939-,1972,1972,s,1972,    ,New York|Knopf; [distributed by Random House|1972.,1972,[1st American ed.],Fiction,,,PJ5054.O9M513 1972,208905.0,nyu,1110507,9,10,10,,,My Michael. | $c: Translated from the Hebrew by Nicolas de Lange in collaboration with the author.,,True,My Michael
uc1.b4359205,,,,1973,1973,s,1973,    ,Leiden|Brill|1973.,1973,,NotFiction,Fiction|Social life and customs|Translations into English,Arab countries,,678245.0,ne ,985598,2,2,2,,,The saint's lamp and other stories. | $c: Translated from the Arabic and introduced by M. M. Badawi.,,True,The saint's lamp and other stories
mdp.39015009064232,"Murdoch, Iris","Murdoch, Iris",,1974,1974,s,1974,    ,New York|Viking Press|1974,1974,,Fiction|UnknownGenre,,,PZ4.M974Sac3PR6063.U7,902444.0,nyu,14293,1,2,2,,,The sacred and profane love machine.,,True,The sacred and profane love machine
mdp.39015004246461,"Lessing, Doris May","Lessing, Doris May",1919-,1974,1974,s,1974,    ,London|Octagon|1974,1974,,Fiction|NotFiction,,,,1208042.0,enk,536582,2,3,3,,,The memoirs of a survivor / | $c: Doris Lessing.,,True,The memoirs of a survivor
pst.000029186464,"Goyen, William","Goyen, William",,1974,1974,s,1974,    ,New York|Random House|1974,1974,,Bibliographies|Fiction,,,PZ3.G7484Se,799603.0,nyu,6230075,2,2,2,,,Selected writings of William Goyen; | $c: eight favorites by a master American story-teller. Illustrated by Elizabeth Fairbanks.,,True,Selected writings of William Goyen;
mdp.39015041169767,"Malouf, David","Malouf, David",1934-,1975,1975,s,1975,    ,"St. Lucia, Q.|University of Queensland Press|1975.",1975,,Fiction,,,PZ4.M25565JoPR9619.3.M265,1461700.0,at ,29421,1,2,2,,,Johnno : | a novel / | $c: [by] David Malouf.,,True,Johnno : a novel
mdp.49015000715624,"Major, Clarence","Major, Clarence",,1975,1975,s,1975,    ,New York|Fiction Collective : distributed by G. Braziller|c1975.,1975,1st ed.,Psychological fiction|Fiction|Detective and mystery stories,Psychology|Fiction|Writer's block|Authorship|Novelists|Detective and mystery stories,,PZ4.M23RePS3563.A39,3104248.0,nyu,4453840,1,4,4,,,Reflex and bone structure / | $c: by Clarence Major.,,True,Reflex and bone structure
uc1.32106001608964,"Solzhenit͡syn, Aleksandr Isaevich","Solzhenit͡syn, Aleksandr Isaevich",1918-2008.,1976,1976,s,1976,    ,"New York|Farrar, Straus and Giroux|1976.",1976,1st ed.,Bibliographies|Fiction|NotFiction,"Communists|1870-1924|Fiction|Heads of state|Lenin, Vladimir Ilʹich|Soviet Union",,PZ4.S69LePG3488.O4,1976084.0,nyu,686265,4,6,6,,,Lenin in Zurich : | chapters / | $c: Alexander Solzhenitsyn ; translated by H. T. Willetts.,,True,Lenin in Zurich : chapters
uc1.b3934503,"Verma, Bhagwati Charan","Verma, Bhagwati Charan",b. 1903.,1977,1977,s,1977,    ,New Delhi|Arnold-Heinemann Publishers (India)|1977.,1977,,Fiction,,,PZ4.V5MiPK2098.V38,3704298.0,ii ,131136,3,3,3,,,The mirage : | a young nation's quest for self-reliance / | $c: Bhagwati Charan Varma ; [translated from the Hindi by S. M. Sinha and Sarala Jag Mohan].,,True,The mirage : a young nation's quest for self-reliance
mdp.39015005905743,"French, Marilyn","French, Marilyn",1929-2009.,1977,1977,s,1977,    ,New York|Summit Books|c1977.,1977,,Fiction|NotFiction,"Social conditions|United States|Women|Fiction|Literature, Modern|Middle-aged women|Feminists",,,3089386.0,nyu,254165,2,5,5,,,The women's room / | $c: Marilyn French.,,True,The women's room
mdp.39015007033346,"Cheever, John","Cheever, John",,1978,1978,s,1978,    ,New York|Alfred A. Knopf|1978.,1978,1st ed.,Fairfield|NotFiction|Fiction|Publishers' advertisements|Typefaces (Type evidence),,,,3604267.0,nyu,91029,1,5,5,,,The stories of John Cheever.,,True,The stories of John Cheever
mdp.39015013422251,"Yates, Richard","Yates, Richard",1926-1992,1978,1978,s,1978,    ,New York|Delacorte Press/Seymour Lawrence|c1978.,1978,,Authors' presentation inscriptions (Provenance)|Fiction|Publishers' advertisements,,,,3965867.0,nyu,175384,2,2,2,,,A good school : | a novel / | $c: by Richard Yates.,,True,A good school : a novel
uc1.32106010053798,"Trifonov, I͡Uriĭ Valentinovich","Trifonov, I͡Uriĭ Valentinovich",1925-1981.,1978,1978,s,1978,    ,Ann Arbor|Ardis|1978,1978,,Fiction|ContainsBiogMaterial,,,,3857993.0,miu,3107583,3,5,5,,,The long goodbye : | three novellas / | $c: Yury Trifonov ; translated by Helen P. Burlingame & Ellendea Proffer,,True,The long goodbye : three novellas
mdp.49015000703570,"Fraser, George MacDonald","Fraser, George MacDonald",1925-2008.,1978,1978,r,1978,    ,"New York|Knopf : distributed by Random House|1978, c1977.",1978,1st Amer. ed.,Bibliographies|Fiction,"Madagascar|Borneo|British|Soldiers|Fiction|Flashman, Harry Paget (Fictitious character)",,PZ4.F8418Fw 1978PR6056.R287,3542697.0,nyu,4452656,1,2,2,,,Flashman's lady / | $c: George MacDonald Fraser.,,True,Flashman's lady
uc1.32106008270388,"Camara, Laye","Camara, Laye",,1980,1980,s,1980,    ,London|Fontana|1980.,1980,,Fiction|NotFiction,"Social life and customs|Storytellers|Folklore|Africa, West|History|Mandingo (African people)|Oral tradition","Africa, West|Mali (Empire)",,7932061.0,enk,7106350,1,3,3,,,The guardian of the word : | Kouma Lafôlô Kouma / | $c: Camara Laye ; translated from the French by James Kirkup.,,True,The guardian of the word : Kouma Lafôlô Kouma
uc1.b4446388,"Herring, Robert","Herring, Robert",1938-,1981,1981,s,1981,    ,New York|Viking Press|c1981.,1981,,Fiction,,,PS3558.E7553H8 1981,7174118.0,nyu,265419,2,2,2,,,Hub / | $c: Robert Herring.,,True,Hub
mdp.49015001035089,"Agee, Jonis","Agee, Jonis",,1981,1981,s,1981,    ,"West Branch, Iowa|Toothpaste Press|1981.",1981,,Fiction,,,PS3551.G4M4,7463805.0,iau,4486156,1,2,2,,,Mercury / | $c: by Jonis Agee ; [cover drawing by Robert Ferguson].,,True,Mercury
inu.30000107498002,"Bowen, Elizabeth","Bowen, Elizabeth",1899-1973.,1981,1973,t,2006,1981,"New York|Anchor Books|2006, c1981.",2006,1st Anchor Books ed.,Bibliographies|Fiction,,,,70866384.0,nyu,7587309,1,5,5,,,The collected stories of Elizabeth Bowen.,,True,The collected stories of Elizabeth Bowen
uc1.b3462037,"Johnson, Charles (Charles Richard)","Johnson, Charles (Charles Richard)",1948-,1982,1982,s,1982,    ,Bloomington|Indiana University Press|c1982.,1982,,Adventure fiction|Humorous fiction|NotFiction|Adventure stories|Fiction|Historical fiction,Fiction|Slaves|Slavery|African American men|History|19th century|African Americans,,PS3560.O3735O96 1982,8280592.0,inu,145995,2,5,5,,,Oxherding tale / | $c: Charles Johnson.,,True,Oxherding tale
mdp.39015008824362,"Abrahams, Roger D","Abrahams, Roger D",,1983,1983,s,1983,    ,New York|Pantheon Books|c1983.,1983,1st ed.,Bibliographies|NotFiction,"Africa, Sub-Saharan|Tales",,GR350.A348 1983,9323636.0,nyu,777721,3,3,3,,,African folktales : | traditional stories of the Black world / | $c: selected and retold by Roger D. Abrahams.,,True,African folktales : traditional stories of the Black world
mdp.49015002980614,"Moss, Robert","Moss, Robert",1946-,1983,1983,s,1983,    ,New York|Simon and Schuster|c1983.,1983,Book club ed.,Fiction|NotFiction,,,PR6063.O83M6 1983,9883869.0,nyu,5039735,1,2,2,,,Monimbo : | a novel / | $c: by Robert Moss and Arnaud de Borchgrave.,,True,Monimbo : a novel
inu.39000004044652,"Figes, Eva","Figes, Eva",,1983,1983,s,1983,    ,New York|Pantheon Books|1983.,1983,,Fiction,,,PR6056.I46L47 1983,9557393.0,nyu,7587520,1,3,3,,,Light / | $c: Eva Figes.,,True,Light
inu.39000004120742,"Chase, Joan","Chase, Joan",,1983,1983,s,1983,    ,"Boston, Mass.|G.K. Hall|1983.",1983,,Fiction,Large type books,,PS3553.H3346D87 1983b,9830564.0,mau,8566783,1,2,2,,,During the reign of the Queen of Persia : | a novel / | $c: by Joan Chase.,,True,During the reign of the Queen of Persia : a novel
mdp.39015035328841,"Grossman, Vasiliĭ Semenovich","Grossman, Vasiliĭ Semenovich",,1985,1985,s,1985,    ,London|Collins Harvill|1985.,1985,,Fiction,"Fiction|World War, 1939-1945",,,13237915.0,enk,470820,1,3,3,,,Life and fate : | a novel / | $c: Vasily Grossman ; translated from the Russian by Robert Chandler.,,True,Life and fate : a novel
mdp.39015062074730,"Cisneros, Sandra","Cisneros, Sandra",,1985,1985,s,1985,    ,Houston|Arte Público Press|c1985.,1985,,Fiction,Hispanic Americans|Illinois|Chicago|Fiction|Girls,,,12075761.0,txu,582222,1,2,2,,,The house on Mango Street / | $c: by Sandra Cisneros.,,True,The house on Mango Street
uc1.b4360995,"Wharton, William","Wharton, William",,1985,1985,s,1985,    ,New York|Knopf|1985.,1985,1st ed.,Fiction,Boys|Depressions|Fiction,New Jersey,,12108100.0,nyu,666558,2,2,2,,,Pride / | $c: William Wharton.,,True,Pride
mdp.39015062896264,"Cohen, William S","Cohen, William S",,1985,1985,s,1985,    ,New York|William Morrow|c1985.,1985,1st ed.,Novel,,,PS3553.O434D6 1985,11623273.0,nyu,5109018,2,2,2,,,The double man / | $c: William S. Cohen and Gary Hart.,,True,The double man
uc1.32106005534992,"Ackroyd, Peter","Ackroyd, Peter",1949-,1985,1985,s,1985,    ,London|Hamilton|1985.,1985,,Fiction,,,,12500258.0,enk,8322682,1,2,2,,,Hawksmoor / | $c: by Peter Ackroyd.,,True,Hawksmoor
mdp.39015053246966,,,,1986,1986,s,1986,    ,Dublin|Wolfhound Press|1986.,1986,Tea with Mrs. Klein / Ronit Lentin -- Young men go walking / James Liddy -- Ivy Lodge / Tomas Ó Murchadha.,Fiction,Irish authors|English fiction|Fiction|20th century,Ireland,PR8875.T75 1986,16681466.0,ie ,403108,2,2,2,,,Triad : | modern Irish fiction.,,True,Triad : modern Irish fiction
mdp.39015021940344,"Sandel, Cora","Sandel, Cora",1880-1974.,1986,1974,s,1986,    ,London|P. Owen|1986.,1986,,Fiction|UnknownGenre,"1880-1974|Sandel, Cora|Translations into English",,,60086297.0,enk,442584,1,3,3,,,The silken thread : | stories and sketches.,,True,The silken thread : stories and sketches
mdp.39015011697342,"Johnson, Diane","Johnson, Diane",1934-,1987,1987,s,1987,    ,New York|Knopf|Distributed by Random House|1987.,1987,1st ed.,Fiction|NotFiction,Americans|Women|Fiction|Iran,,PS3560.O3746P4 1987,14931106.0,nyu,816894,1,2,2,,,Persian nights / | $c: Diane Johnson.,,True,Persian nights
mdp.39015053577055,"Mokoso, Ndeley","Mokoso, Ndeley",,1987,1987,s,1987,    ,"Harlow, Essex, England|Longman|1987.",1987,,Fiction,,,,18119520.0,enk,947949,2,2,2,,,"Man pass man, and other stories / | $c: Ndeley Mokoso.",,True,"Man pass man, and other stories"
mdp.39015016980289,,,,1987,1987,s,1987,    ,Bombay|BEST Sindhi Sabha|1987.,1987,1st ed.,Fiction,"Short stories, Sindhi|Short stories, English|Translations into English|Translations from Sindhi",,PK2788.82.E5S57 1987,18962860.0,ii ,1943869,2,2,2,,,"Sindhi short stories / | $c: stories compiled by Holaram Hasija ""Hans"" ; translated by Shree Israney.",,True,Sindhi short stories
mdp.39015055165842,"Naipaul, V. S. (Vidiadhar Surajprasad)","Naipaul, V. S. (Vidiadhar Surajprasad)",1932-,1987,1987,s,1987,    ,New York|Knopf|1987.,1987,1st ed.,Fiction,Immigrants|City and town life|Trinidadians|England|Fiction,England,PR9272.9.N32E5 1987,14967197.0,nyu,3780678,1,3,3,,,The enigma of arrival : | a novel / | $c: V.S. Naipaul.,,True,The enigma of arrival : a novel
mdp.39015013445427,"Powers, J. F. (James Farl)","Powers, J. F. (James Farl)",1917-1999.,1988,1988,s,1988,    ,New York|A.A. Knopf|1988.,1988,,Fiction,"Clergy|Vietnam War, 1961-1975|Fiction|Catholics|Middle West",Middle West,,17550465.0,nyu,939287,2,2,2,,,Wheat that springeth green / | $c: J.F. Powers.,,True,Wheat that springeth green
mdp.39015054154185,"Banti, Anna","Banti, Anna",,1988,1988,t,1995,1988,"Lincoln|University of Nebraska Press|1995, c1988.",1995,1st Bison Book printing.,Fiction|Biographical fiction|NotFiction,"1593-1652 or 3|Women painters|Gentileschi, Artemisia|Fiction",,PQ4827.O635A913 1995,34333516.0,nbu,4226394,1,3,3,,,Artemisia / | $c: by Anna Banti ; translated and with an afterword by Shirley D'Ardia Caracciolo.,,True,Artemisia
mdp.39015014876471,"Yglesias, Jose","Yglesias, Jose",,1989,1989,s,1989,    ,New York|Simon and Schuster|c1989.,1989,,Domestic fiction|Fiction|Humorous fiction,Cuban Americans|Young men|Cuban American families|Inheritance and succession|Fiction,,PS3575.G5T75 1989,18497526.0,nyu,1296955,1,2,2,,,Tristan and the Hispanics / | $c: Jose Yglesias.,,True,Tristan and the Hispanics
uc1.b4975910,"Haslam, Gerald W","Haslam, Gerald W",,1990,1990,s,1990,    ,Reno|University of Nevada Press|c1990.,1990,,Fiction,Fiction,California,,20826006.0,nvu,2167835,2,2,2,,,That constant coyote : | California stories / | $c: Gerald Haslam ; foreword by Ann Ronald.,,True,That constant coyote : California stories
mdp.39015047522399,"Millhauser, Steven","Millhauser, Steven",,1990,1990,s,1990,    ,New York|Poseidon Press|1990.,1990,"A game of clue -- Behind the blue curtain -- The Barnum Museum -- The sepia postcard -- The eighth voyage of Sinbad -- Klassik komix #1 -- Rain -- Alice, falling -- The invention of Robert Herendeen -- Eisenheim the illusionist.",Fiction,,,PS3563.I422B37 1990,21154589.0,nyu,2205545,1,2,2,,,The Barnum Museum : | stories / | $c: Steven Millhauser.,,True,The Barnum Museum : stories
mdp.39015018471386,"Swick, Marly A","Swick, Marly A",1949-,1990,1990,s,1990,    ,Iowa City|University of Iowa Press|1990.,1990,1st ed.,Fiction,Manners and customs|Fiction,,,21524533.0,iau,2230769,2,2,2,,,A hole in the language / | $c: Marly Swick.,,True,A hole in the language
mdp.39015019639619,"Berberova, Nina Nikolaevna","Berberova, Nina Nikolaevna",,1990,1990,s,1990,    ,London|Chatto & Windus|1990.,1990,,Fiction,"Berberova, Nina Nikolaevna|Translations into English",,,21598990.0,enk,2430260,2,2,2,,,Three novels / | $c: Nina Berberova ; translated from the Russian by Marian Schwartz.,,True,Three novels
mdp.39015019673675,"Pavić, Milorad","Pavić, Milorad",,1990,1990,s,1990,    ,New York|Knopf|Distributed by Random House|1990.,1990,1st American ed.,Fiction,,,PG1419.26.A78P713 1990,20722221.0,nyu,2441178,2,2,2,,,Landscape painted with tea / | $c: Milorad Pavić ; translated from the Serbo-Croatian by Christina Pribićević-Zorić.,,True,Landscape painted with tea
uc1.b4363083,,,,1990,1990,s,1990,    ,Pocatello|Idaho State University Press|c1990.,1990,,Fiction,American fiction|Idaho|20th century,,,23995634.0,idu,2461824,2,2,2,,,High sky over all : | Idaho fiction at the centennial / | $c: edited by Richard Ardinger and Ford Swetnam.,,True,High sky over all : Idaho fiction at the centennial
mdp.49015002943570,"Clancy, Tom","Clancy, Tom",1947-,1991,1991,s,1991,    ,New York|Putnam|c1991.,1991,,Fiction,Fiction|Nuclear warfare,,PS3553.L245S8 1991,23287312.0,nyu,4933897,1,2,2,,,The sum of all fears / | $c: Tom Clancy.,,True,The sum of all fears
uc1.b4439432,"Giles, Jeff","Giles, Jeff",,1992,1992,s,1992,    ,New York|Ticknor & Fields|1992.,1992,,Fiction|Autobiographical fiction,,,PS3557.I3444B3 1992,24429291.0,nyu,2568370,2,2,2,,,Back in the blue house / | $c: Jeff Giles.,,True,Back in the blue house
uc1.b4355154,"Poverman, C. E","Poverman, C. E",1944-,1992,1992,s,1992,    ,"Princeton|Ontario Review Press|New York, NY|Distributed by G. Braziller|c1992.",1992,Cutter -- Africa -- Beautiful -- Intervention -- Children's law -- Desert light -- Father's weekend -- On the ocean -- The man who died -- Skin -- We all share the sun and the moon.,Fiction,,,PS3566.O82S55 1992,25410326.0,nju,2607895,2,2,2,,,Skin : | stories / | $c: by C.E. Poverman.,,True,Skin : stories
mdp.39015009126478,"Brookner, Anita","Brookner, Anita",,1993,1993,s,1993,    ,New York|Random House|c1993.,1993,1st U.S. ed.,Domestic fiction|Fiction|NotFiction,Women|Fiction|Families,,PR6052.R5816D65 1993,28257476.0,nyu,2809993,1,2,2,,,Dolly / | $c: Anita Brookner.,,True,Dolly
mdp.39015032572284,"Karunaratna, Suvimalee","Karunaratna, Suvimalee",1939-,1993,1993,s,1993,    ,Colombo?|Suvimalee Karunaratna|1993.,1993,,Fiction,,,PR9440.9.K37L35 1993,29913572.0,ce ,2884784,2,2,2,,,Lake marsh / | $c: by Suvimalee Karunaratna.,,True,Lake marsh
mdp.39015033971923,Prēmā Bhaṭ,Prēmā Bhaṭ,1941-,1993,1993,s,1993,    ,Bangalore|Prema Sri Prakashana|1993.,1993,1st ed.,Fiction,,,PL4659.P73N36 1993,31012857.0,ii ,2971295,2,2,2,,,Nandini / | $c: rendered into English [by] N. Nanjunda Sastry.,,True,Nandini
mdp.39015032612833,"Carroll, Jonathan","Carroll, Jonathan",1949-,1994,1994,s,1994,    ,New York|Doubleday|c1994.,1994,1st ed.,Fiction,Fiction|Death,,PS3553.A7646F76 1994,28291435.0,nyu,2891475,2,2,2,,,From the teeth of angels / | $c: Jonathan Carroll.,,True,From the teeth of angels
uc1.b4146227,"Jelinek, Elfriede","Jelinek, Elfriede",1946-,1994,1994,s,1994,    ,London|New York|Serpent's Tail|1994.,1994,,Fiction,Fiction,Austria,PT2670.E46L513 1994,32119250.0,enk,4762298,3,3,3,,,Women as lovers / | $c: Elfriede Jelinek ; translated by Martin Chalmers.,,True,Women as lovers
mdp.39015034928328,"Kurtz, Don","Kurtz, Don",,1995,1995,s,1995,    ,San Francisco|Chronicle Books|c1995.,1995,,Fiction,Farm life|Fiction|Indiana,Indiana,,32872385.0,cau,3015278,1,2,2,,,South of the big four / | $c: Don Kurtz.,,True,South of the big four
mdp.39015057592886,"Torrington, Jeff","Torrington, Jeff",1935-2008.,1996,1996,s,1996,    ,New York|Harcourt Brace & Co.|c1996.,1996,1st ed.,Fiction|Satire,Automobile industry and trade|English fiction|Scottish fiction|Fiction|Automobile factories|Scottish authors|Assembly-line methods|20th century,,PR6070.O685D48 1996,35280809.0,nyu,3880502,1,2,2,,,The devil's carousel / | $c: Jeff Torrington.,,True,The devil's carousel
mdp.39015041294490,"Theroux, Paul","Theroux, Paul",,1997,1997,s,1997,    ,New York|Viking|c1997.,1997,1st American ed.|tiger's suit -- Coconut gatherer -- The last colonial -- Triad -- Diplomatic relations -- Dear William -- Part V Diplomatic Relations (ii): The London Embassy : Volunteer speaker -- Reception -- Namesake -- An English unofficial rose -- Children -- Charlie Hogle's earring -- The exile -- Tomb with a view -- The man on the Clapham omnibus -- Sex and its substitutes -- The honorary Siberian -- Gone west -- A little flame -- Fury -- Neighbors -- Fighting talk -- The winfield wallp,Fiction|NotFiction,,,PS3570.H4A6 1997,36084586.0,nyu,3178123,1,2,2,,,The collected stories / | $c: Paul Theroux.,,True,The collected stories
mdp.39015047112506,"Ridley, John","Ridley, John",1965-,1998,1998,s,1998,    ,New York|Knopf|1998.,1998,1st ed.,Adventure stories|Love stories|Fiction,Swindlers and swindling|Fiction|California|Los Angeles,"Hollywood (Los Angeles, Calif.)",PS3568.I3598L68 1998,38574068.0,nyu,3982433,1,2,2,,,Love is a racket : | a novel / | $c: by John Ridley.,,True,Love is a racket : a novel
mdp.39015047737906,,,,1998,1998,s,1998,    ,Kuala Lumpur|Dewan Bahasa dan Pustaka|1998.,1998,,Fiction,"Malaysian literature|Malaysian literature (English)|Malaysia|Translations into English|Authors, Malay",,PR9530.5.M35 1998,41368486.0,my ,4051386,2,2,2,,,Malaysian literary laureates : | selected works / | $c: translated by Solehan Ishak et al.,,True,Malaysian literary laureates : selected works
uc1.b4560790,"Ḥusain, ʻAbdullāh","Ḥusain, ʻAbdullāh",,1999,1999,s,1999,    ,New Delhi|Harper Collins Publishers India|1999.,1999,,Fiction,,,PK2200.H733U313 1999,42764562.0,ii ,3493970,2,2,2,,,The weary generations / | $c: translated from the Urdu by the author Abdullah Hussein.,,True,The weary generations
mdp.39015022887551,,,,1999,1999,s,1999,    ,Karachi|New York|Oxford University Press|1999.,1999,,Fiction,South Asian authors|Urdu fiction,,PK2211.E8C65 1999,40966658.0,pk ,4035156,2,2,2,,,Colours of loneliness / | $c: edited by Muẓaffar Iqbāl.,,True,Colours of loneliness
uc1.32106014833021,"Stock, Francine","Stock, Francine",,1999,1999,s,1999,    ,London|Chatto & Windus|1999,1999,,Fiction,"Secret service|Great Britain|England|Fiction|Older women|Aliens|Television journalists|Civil service pensioners|World War, 1939-1945|Italians",Former Soviet republics,,60158705.0,enk,4035680,2,2,2,,,A foreign country / | $c: Francine Stock,,True,A foreign country
mdp.39015048767860,"Kennedy, A. L","Kennedy, A. L",,1999,1999,s,1999,    ,London|Jonathan Cape|1999.,1999,,Domestic fiction|Psychological fiction|Fiction,Loneliness|Teenage girls|Islands|Psychology|Fathers and daughters|Fiction|Authors,,,40840148.0,enk,4047826,1,2,2,,,Everything you need / | $c: A. L. Kennedy.,,True,Everything you need
mdp.39015049673976,"Jabrā, Jabrā Ibrāhīm","Jabrā, Jabrā Ibrāhīm",,2000,2000,s,2000,    ,"Syracuse, NY|Syracuse University Press|c2000",2000,,Novel|Political fiction,Palestinian Arabs|Jewish-Arab relations|Fiction,,PJ7840.A322B3413 2000,43634929.0,nyu,4122145,2,2,2,,,In search of Walid Masoud : | a novel / | $c: by Jabra Ibrahim Jabra ; translated from the Arabic by Roger Allen and Adnan Haydar,,True,In search of Walid Masoud : a novel
mdp.39015051311986,"Lustig, Arnošt","Lustig, Arnošt",,2001,2001,s,2001,    ,"Evanston, Ill.|Northwestern University Press|c2001",2001,,Fiction,,,PG5038.L85D8613 2001,45958453.0,ilu,3560801,2,2,2,,,The house of returned echoes / | $c: Arnošt Lustig ; translated from the Czech by Josef Lustig,,True,The house of returned echoes
mdp.39015055110475,"Boyek, Herman","Boyek, Herman",,2001,2001,s,2001,    ,S.l.|s.n.|2001?].,2001,,NotFiction,"Mythology, Papuan|Papua New Guinea|Tales|Legends|Folklore|Kairiru Island",,GR385.P36B65 2001,49499395.0,xx ,3779165,2,2,2,,,"Kairiru : | island of legends, nikenik/ | $c: Herman Boyek.",,True,"Kairiru : island of legends, nikenik"
mdp.39015046463942,"Lodge, David","Lodge, David",1935-,2001,2001,s,2001,    ,London|Secker & Warburg|2001.,2001,,Fiction|College stories,Universities and colleges|Women authors|Fiction|Employees|College teachers,,,45337662.0,enk,4166161,1,3,3,,,Thinks : | a novel / | $c: by David Lodge.,,True,Thinks : a novel
uc1.32106016200138,"Bellow, Saul","Bellow, Saul",,2001,2001,s,2001,    ,New York|Viking|2001,2001,,Fiction,Social life and customs|Fiction|20th century,United States,PS3503.E4488A6 2001,45804631.0,nyu,4207350,1,2,2,,,Collected stories / | $c: Saul Bellow ; preface by Janis Bellow ; introduction by James Wood,,True,Collected stories
mdp.39015054142529,,,,2002,2002,s,2002,    ,New York|Pantheon Books|c2002.,2002,1st ed.,Bibliographies|NotFiction,America|Latin Americans|Hispanic Americans|Tales|Indians|Legends|Folklore,,GR111.H57L37 2002,47074605.0,nyu,4214898,2,2,2,,,Latin American folktales : | stories from Hispanic and Indian traditions / | $c: edited and with an introduction by John Bierhorst.,,True,Latin American folktales : stories from Hispanic and Indian traditions
mdp.39015060037341,"King, Stephen","King, Stephen",1947-,2003,2003,s,2003,    ,New York|Penguin Group|2003.,2003,Plume rev. ed.,Fiction|Fantasy fiction,Roland (Fictitious character : King)|Fiction,,PS3561.I483G86 2003,51848510.0,nyu,4338807,2,2,2,,,The gunslinger / | $c: Stephen King ; illustrated by Michael Whelan.,,True,The gunslinger
